TITLE	
DATA TYPE	RAMAN SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	13/11/14
TIME	16:30:29
SPECTROMETER/DATA SYSTEM	
LOCALE	1033
RESOLUTION	
DELTAX	0.2
XUNITS	1/CM
YUNITS	INTENSITY
FIRSTX	  305.9123
LASTX	 4546.7123
NPOINTS	   21205
FIRSTY	 24646.50000
MAXY	 57114.12500
MINY	  7833.52100
XYDATA
# START
305.9123	24646.5
306.1123	24673.8
306.3123	24701
306.5123	24728.2
306.7123	24755.3
306.9123	24782.2
307.1123	24809
307.3123	24835.7
307.5123	24862.1
307.7123	24888.3
307.9123	24914.3
308.1123	24939.9
308.3123	24965.2
308.5123	24990.2
308.7123	25014.8
308.9123	25039
309.1123	25062.7
309.3123	25086
309.5123	25108.8
309.7123	25131
309.9123	25152.7
310.1123	25173.8
310.3123	25194.3
310.5123	25214.1
310.7123	25233.2
310.9123	25251.7
311.1123	25269.4
311.3123	25286.4
311.5123	25302.6
311.7123	25318
311.9123	25332.8
312.1123	25346.9
312.3123	25360.3
312.5123	25373.2
312.7123	25385.6
312.9123	25397.5
313.1123	25408.9
313.3123	25419.9
313.5123	25430.6
313.7123	25440.9
313.9123	25450.9
314.1123	25460.6
314.3123	25470.2
314.5123	25479.5
314.7123	25488.8
314.9123	25497.9
315.1123	25507.1
315.3123	25516.1
315.5123	25525.3
315.7123	25534.5
315.9123	25543.8
316.1123	25553.2
316.3123	25562.9
316.5123	25572.8
316.7123	25582.9
316.9123	25593.4
317.1123	25604.1
317.3123	25615
317.5123	25626.2
317.7123	25637.7
317.9123	25649.3
318.1123	25661.1
318.3123	25673.1
318.5123	25685.3
318.7123	25697.6
318.9123	25710
319.1123	25722.6
319.3123	25735.3
319.5123	25748
319.7123	25760.8
319.9123	25773.7
320.1123	25786.6
320.3123	25799.5
320.5123	25812.4
320.7123	25825.3
320.9123	25838.2
321.1123	25851.1
321.3123	25863.9
321.5123	25876.6
321.7123	25889.3
321.9123	25901.8
322.1123	25914.2
322.3123	25926.5
322.5123	25938.7
322.7123	25950.8
322.9123	25962.7
323.1123	25974.6
323.3123	25986.3
323.5123	25997.9
323.7123	26009.5
323.9123	26020.9
324.1123	26032.2
324.3123	26043.5
324.5123	26054.6
324.7123	26065.7
324.9123	26076.6
325.1123	26087.5
325.3123	26098.3
325.5123	26109
325.7123	26119.7
325.9123	26130.2
326.1123	26140.7
326.3123	26151.1
326.5123	26161.5
326.7123	26171.7
326.9123	26182
327.1123	26192.1
327.3123	26202.2
327.5123	26212.3
327.7123	26222.3
327.9123	26232.2
328.1123	26242.1
328.3123	26252
328.5123	26261.9
328.7123	26271.7
328.9123	26281.6
329.1123	26291.4
329.3123	26301.2
329.5123	26311.1
329.7123	26320.9
329.9123	26330.8
330.1123	26340.8
330.3123	26350.7
330.5123	26360.7
330.7123	26370.8
330.9123	26380.9
331.1123	26391
331.3123	26401.3
331.5123	26411.6
331.7123	26422
331.9123	26432.5
332.1123	26443.1
332.3123	26453.7
332.5123	26464.5
332.7123	26475.5
332.9123	26486.5
333.1123	26497.6
333.3123	26508.8
333.5123	26520.2
333.7123	26531.5
333.9123	26543
334.1123	26554.5
334.3123	26566
334.5123	26577.6
334.7123	26589.1
334.9123	26600.7
335.1123	26612.3
335.3123	26623.8
335.5123	26635.4
